ID рк,Тип рк,Артикул WB,Название,Дата,Просмотры,Клики,Заказы,Сумма трат,CPC,CTR
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-02,4230,108,0,550.78,5.10,2.55
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-03,4206,120,0,551.18,4.59,2.85
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-04,3784,100,0,493.24,4.93,2.64
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-05,4627,125,2,610.63,4.89,2.70
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-06,6128,208,1,831.47,4.00,3.39
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-07,4825,133,2,652.42,4.91,2.76
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-08,4505,134,1,607.68,4.53,2.97
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-09,4841,150,1,739.36,4.93,3.10
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-10,3522,69,3,533.76,7.74,1.96
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-11,3174,77,0,470.78,6.11,2.43
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-12,3369,66,1,497.62,7.54,1.96
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-13,4621,100,2,682.20,6.82,2.16
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-14,3335,60,1,485.72,8.10,1.80
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-15,3232,62,3,453.65,7.32,1.92
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-16,3252,31,0,439.08,14.16,0.95
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-17,3258,51,0,446.40,8.75,1.57
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-18,2597,32,0,326.44,10.20,1.23
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-19,2431,45,3,291.72,6.48,1.85
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-20,2130,39,2,263.92,6.77,1.83
22541109,8,,Ю Зеркало черное 3х АРК от 13.01.2025,2025-04-21,1903,40,0,233.42,5.84,0.00
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-03-31,5077,107,2,645.91,6.04,2.11
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-01,4777,76,2,624.96,8.22,1.59
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-02,5677,135,65,735.36,5.45,2.38
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-03,6855,144,1,928.62,6.45,2.10
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-04,5606,131,2,743.29,5.67,2.34
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-05,5748,159,2,802.04,5.04,2.77
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-06,6793,201,1,970.53,4.83,2.96
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-07,5425,141,1,766.39,5.44,2.60
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-08,5293,149,3,769.65,5.17,2.82
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-09,4892,113,4,701.17,6.21,2.31
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-10,5614,107,3,812.93,7.60,1.91
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-11,4945,95,0,694.41,7.31,1.92
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-12,5856,97,2,823.90,8.49,1.66
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-13,6696,135,4,943.06,6.99,2.02
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-14,5834,122,0,809.51,6.64,2.09
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-15,5061,83,2,692.03,8.34,1.64
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-16,5433,117,1,705.25,6.03,2.15
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-17,4770,98,1,620.44,6.33,2.05
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-18,4578,82,3,574.30,7.00,1.79
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-19,3740,64,2,482.41,7.54,1.71
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-20,4117,90,4,548.14,6.09,2.19
22540851,8,,Зеркало белое 3x АРК  от 13.01.2025,2025-04-21,4196,72,0,553.74,7.69,0.00
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-03-31,761,12,0,147.81,12.32,1.58
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-01,684,8,0,136.10,17.01,1.17
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-02,713,9,2,144.89,16.10,1.26
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-03,728,7,1,146.12,20.87,0.96
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-04,733,5,0,144.07,28.81,0.68
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-05,745,9,1,148.47,16.50,1.21
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-06,762,18,0,151.62,8.42,2.36
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-07,698,8,0,118.11,14.76,1.15
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-08,601,15,2,82.78,5.52,2.50
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-09,644,14,0,92.40,6.60,2.17
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-10,952,12,2,291.53,24.29,1.26
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-11,829,4,0,184.31,46.08,0.48
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-12,906,16,1,253.11,15.82,1.77
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-13,816,16,0,144.45,9.03,1.96
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-14,642,7,0,66.54,9.51,1.09
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-15,654,9,1,64.63,7.18,1.38
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-16,728,4,0,75.12,18.78,0.55
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-17,617,5,0,65.22,13.04,0.81
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-18,255,3,0,25.36,8.45,1.18
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-19,264,3,1,28.25,9.42,1.14
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-20,576,6,1,59.88,9.98,1.04
22540623,8,,Разветвитель 5в1 АРК от 13.01.2025,2025-04-21,565,12,2,60.81,5.07,0.00
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-03-31,3001,105,1,1983.86,18.89,3.50
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-01,2613,98,4,1743.50,17.79,3.75
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-02,2398,74,0,1588.41,21.47,3.09
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-03,2578,61,1,1197.25,19.63,2.37
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-04,3110,84,0,1281.86,15.26,2.70
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-05,3427,84,0,1397.07,16.63,2.45
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-06,3354,87,3,1364.63,15.69,2.59
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-07,2579,65,0,1047.96,16.12,2.52
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-08,4350,92,2,1909.65,20.76,2.11
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-09,2809,76,2,1216.66,16.01,2.71
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-10,4547,109,2,1818.79,16.69,2.40
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-11,3434,90,1,1317.68,14.64,2.62
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-12,2774,47,0,1039.29,22.11,1.69
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-13,2747,73,2,1027.22,14.07,2.66
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-14,2825,56,1,1043.05,18.63,1.98
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-15,5700,103,3,2064.56,20.04,1.81
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-16,7565,135,4,3005.84,22.27,1.78
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-17,8910,143,3,3526.63,24.66,1.60
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-18,4182,56,2,1377.99,24.61,1.34
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-19,2324,30,1,474.96,15.83,1.29
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-20,3000,53,0,599.79,11.32,1.77
24051707,8,,0012UHRTC3 переходник картридер АРК 18.03.2025,2025-04-21,2749,47,1,518.79,11.04,0.00
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-03-31,996,22,1,279.21,12.69,2.21
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-01,1029,32,2,295.71,9.24,3.11
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-02,962,21,0,267.47,12.74,2.18
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-03,949,28,0,263.05,9.39,2.95
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-04,996,23,0,277.43,12.06,2.31
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-05,903,39,1,256.29,6.57,4.32
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-06,1082,36,0,301.59,8.38,3.33
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-07,855,25,2,237.83,9.51,2.92
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-08,990,36,3,300.94,8.36,3.64
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-09,1255,33,1,396.76,12.02,2.63
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-10,984,34,3,292.25,8.60,3.46
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-11,791,37,2,235.36,6.36,4.68
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-12,910,32,2,271.38,8.48,3.52
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-13,996,36,0,292.58,8.13,3.61
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-14,865,37,0,251.33,6.79,4.28
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-15,949,25,0,266.79,10.67,2.63
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-16,1031,22,0,291.61,13.26,2.13
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-17,962,35,0,272.65,7.79,3.64
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-18,851,22,0,243.48,11.07,2.59
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-19,792,27,1,237.17,8.78,3.41
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-20,1003,21,0,292.08,13.91,2.09
22540219,8,,Ю Батарейка ААА2 АРК от 13.01.2025,2025-04-21,925,18,1,270.66,15.04,0.00
22539862,8,,Фонарик АРК от 13.01.2025,2025-03-31,5275,144,3,619.20,4.30,2.73
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-01,5158,103,1,600.62,5.83,2.00
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-02,5139,107,3,597.57,5.58,2.08
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-03,7236,204,1,1777.08,8.71,2.82
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-04,6515,158,3,1804.52,11.42,2.43
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-05,4004,113,3,1088.33,9.63,2.82
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-06,3849,101,3,1081.02,10.70,2.62
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-07,3869,104,1,1085.96,10.44,2.69
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-08,9991,254,7,2969.58,11.69,2.54
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-09,4231,104,7,1221.13,11.74,2.46
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-10,3940,114,2,1122.85,9.85,2.89
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-11,10738,264,3,3206.14,12.14,2.46
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-12,7413,203,2,2138.84,10.54,2.74
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-13,7321,180,7,2136.92,11.87,2.46
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-14,7379,167,4,2123.65,12.72,2.26
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-15,7377,201,3,2119.98,10.55,2.72
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-16,6532,318,2,1956.50,6.15,4.87
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-17,6301,311,2,1945.00,6.25,4.94
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-18,572,61,0,182.74,3.00,10.66
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-19,180,21,0,49.94,2.38,11.67
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-20,58,9,1,9.46,1.05,15.52
22539862,8,,Фонарик АРК от 13.01.2025,2025-04-21,62,11,0,12.49,1.14,0.02
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-03-31,788,22,0,238.13,10.82,2.79
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-01,865,19,2,277.15,14.59,2.20
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-02,945,34,1,308.81,9.08,3.60
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-03,954,44,3,305.67,6.95,4.61
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-04,989,41,1,310.22,7.57,4.15
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-05,1070,57,0,333.63,5.85,5.33
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-06,1388,82,1,439.60,5.36,5.91
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-07,999,38,0,311.34,8.19,3.80
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-08,881,46,0,267.26,5.81,5.22
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-09,837,38,0,247.31,6.51,4.54
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-10,1209,46,0,366.76,7.97,3.80
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-11,1010,34,0,307.52,9.04,3.37
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-12,977,40,0,298.07,7.45,4.09
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-13,1273,50,1,384.68,7.69,3.93
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-14,1124,27,0,333.18,12.34,2.40
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-15,1163,29,1,336.07,11.59,2.49
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-16,1027,26,0,305.22,11.74,2.53
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-17,810,18,0,244.66,13.59,2.22
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-18,781,27,0,238.80,8.84,3.46
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-19,775,26,1,231.74,8.91,3.35
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-20,950,36,1,286.88,7.97,3.79
22538652,8,,Пылесос 200 W АРК от 13.01.2025,2025-04-21,755,27,2,184.31,6.83,0.00
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-03-31,2949,48,1,376.55,7.84,1.63
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-01,3245,48,0,396.86,8.27,1.48
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-02,4475,93,1,568.53,6.11,2.08
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-03,3578,72,2,457.79,6.36,2.01
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-04,2403,38,1,295.49,7.78,1.58
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-05,2848,37,1,360.59,9.75,1.30
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-06,3488,73,2,457.53,6.27,2.09
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-07,3756,64,0,505.77,7.90,1.70
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-08,2750,35,3,350.67,10.02,1.27
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-09,3406,47,0,447.11,9.51,1.38
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-10,3448,40,0,413.87,10.35,1.16
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-11,3686,45,0,398.29,8.85,1.22
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-12,3881,52,0,414.37,7.97,1.34
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-13,4753,84,1,516.81,6.15,1.77
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-14,3465,41,1,366.58,8.94,1.18
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-15,3676,51,0,389.05,7.63,1.39
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-16,3614,52,1,377.10,7.25,1.44
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-17,4054,56,3,426.16,7.61,1.38
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-18,2297,18,0,252.09,14.01,0.78
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-19,2135,27,0,236.87,8.77,1.26
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-20,2286,24,2,254.51,10.60,1.05
22538427,8,,Зеркало белое АРК от 13.01.2025,2025-04-21,2249,25,1,251.93,10.08,0.00
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-03-31,2044,62,2,277.28,4.47,3.03
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-01,1443,34,1,188.25,5.54,2.36
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-02,1456,32,2,198.65,6.21,2.20
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-03,1525,36,0,204.66,5.69,2.36
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-04,1677,63,3,285.00,4.52,3.76
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-05,2097,44,0,372.71,8.47,2.10
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-06,2095,65,1,371.61,5.72,3.10
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-07,2293,46,2,397.87,8.65,2.01
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-08,2485,49,0,443.59,9.05,1.97
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-09,2584,66,2,468.36,7.10,2.55
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-10,2007,38,1,349.24,9.19,1.89
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-11,1863,44,0,369.42,8.40,2.36
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-12,1995,50,1,430.98,8.62,2.51
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-13,1850,53,2,394.16,7.44,2.86
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-14,1937,47,2,448.04,9.53,2.43
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-15,1899,40,0,445.68,11.14,2.11
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-16,1968,52,1,429.41,8.26,2.64
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-17,1952,41,1,423.21,10.32,2.10
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-18,2161,52,2,530.76,10.21,2.41
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-19,2688,56,0,683.32,12.20,2.08
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-20,2360,63,1,602.71,9.57,2.67
22537075,8,,Ю Мышка АРК от 13.01.2025,2025-04-21,2570,65,6,658.96,10.14,0.00
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-03-31,1197,36,2,436.61,12.13,3.01
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-01,1141,36,1,413.80,11.49,3.16
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-02,1269,42,0,482.66,11.49,3.31
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-03,1276,45,0,490.07,10.89,3.53
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-04,1356,41,0,521.79,12.73,3.02
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-05,1444,33,0,554.70,16.81,2.29
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-06,1700,30,0,648.22,21.61,1.76
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-07,1363,26,0,484.72,18.64,1.91
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-08,1169,21,1,409.77,19.51,1.80
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-09,1095,28,0,378.02,13.50,2.56
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-10,898,27,2,312.32,11.57,3.01
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-11,826,27,0,277.17,10.27,3.27
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-12,849,15,1,279.88,18.66,1.77
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-13,1424,30,2,470.72,15.69,2.11
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-14,1361,34,0,446.56,13.13,2.50
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-15,1175,19,0,378.25,19.91,1.62
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-16,644,14,0,134.03,9.57,2.17
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-17,416,13,0,49.36,3.80,3.13
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-18,552,24,0,130.10,5.42,4.35
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-19,701,7,0,179.83,25.69,1.00
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-20,772,12,0,194.08,16.17,1.55
22537695,8,,Ю Переходник с креплением Арк от 13.01.2025,2025-04-21,591,13,2,155.06,11.93,0.00
22536594,8,,Переходник 7в1 от 13.01.2025,2025-03-31,1568,45,2,850.13,18.89,2.87
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-01,1405,39,1,761.41,19.52,2.78
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-02,1704,39,2,915.67,23.48,2.29
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-03,1548,36,1,834.04,23.17,2.33
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-04,1604,45,0,862.42,19.16,2.81
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-05,1620,41,1,875.22,21.35,2.53
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-06,1969,33,1,1071.40,32.47,1.68
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-07,1940,53,3,1055.32,19.91,2.73
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-08,2142,46,1,1144.34,24.88,2.15
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-09,1931,58,3,1061.03,18.29,3.00
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-10,1822,63,2,990.62,15.72,3.46
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-11,1783,33,0,881.47,26.71,1.85
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-12,1849,43,3,881.49,20.50,2.33
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-13,2787,57,2,1346.42,23.62,2.05
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-14,2771,52,2,1308.69,25.17,1.88
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-15,2752,52,3,1327.17,25.52,1.89
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-16,2781,55,1,1286.96,23.40,1.98
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-17,1504,29,0,617.58,21.30,1.93
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-18,1005,13,0,250.91,19.30,1.29
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-19,1065,10,0,223.52,22.35,0.94
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-20,758,12,1,158.81,13.23,1.58
22536594,8,,Переходник 7в1 от 13.01.2025,2025-04-21,612,14,0,106.09,7.58,0.00
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-03-31,4319,214,6,1171.05,5.47,4.95
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-01,4322,183,4,1186.42,6.48,4.23
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-02,5114,204,1,1381.72,6.77,3.99
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-03,5400,207,2,1432.47,6.92,3.83
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-04,3986,140,1,1063.02,7.59,3.51
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-05,3793,144,1,1018.36,7.07,3.80
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-06,4422,174,5,1147.80,6.60,3.93
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-07,4403,196,6,1158.28,5.91,4.45
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-08,5333,276,5,1556.62,5.64,5.18
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-09,3611,188,4,1076.17,5.72,5.21
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-10,3660,201,13,1075.61,5.35,5.49
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-11,3715,173,6,1052.22,6.08,4.66
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-12,3804,164,4,1051.39,6.41,4.31
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-13,3652,158,4,1045.82,6.62,4.33
22536792,8,,Отпугиватель мини Арк от 13.01.2025,2025-04-14,3841,130,4,1076.25,8.28,3.38
